Bought_Or_Not,Recency,Frequency,Monetary_Value,Mean_Quantity,ActivationDate,Age,SubscribedEmail,SubscribedPush,Male
0.0,809.0,2.8,443.64285714285717,1.2857142857142858,735638,60.0,False,True,0
0.0,464.0,4.8,315.0,1.125,735638,26.0,True,True,0
0.0,309.0,11.2,337.76785714285717,1.2142857142857142,735638,37.0,True,True,0
1.0,12.0,43.2,341.8472222222224,1.2777777777777777,735638,23.0,False,True,1
0.0,696.0,3.6,303.5,1.3333333333333333,735638,29.0,False,True,0
1.0,20.0,10.0,287.96000000000004,1.96,735638,30.0,False,False,1
1.0,63.0,101.8,137.2141453831041,1.0196463654223968,735638,26.0,True,True,0
0.0,519.0,4.2,331.6666666666667,1.0476190476190477,735638,30.0,False,True,0
1.0,38.0,31.4,197.56369426751593,1.3630573248407643,735638,30.0,False,True,1
0.0,515.0,1.4444444444444444,182.53846153846155,1.0,735638,33.0,False,False,1
0.0,333.0,7.2,337.13888888888886,1.3333333333333333,735638,36.0,True,True,1
0.0,759.0,6.0,277.0,1.0,735638,118.0,False,False,0
0.0,225.0,5.0,342.64,1.08,735638,118.0,False,False,1
1.0,39.0,21.0,371.92952380952374,1.2380952380952381,735638,31.0,True,False,0
0.0,261.0,41.6,218.77644230769235,1.0384615384615385,735638,30.0,True,True,0
1.0,62.0,38.4,226.75520833333337,1.4270833333333333,735638,47.0,False,False,1
0.0,351.0,24.0,235.15416666666664,1.1416666666666666,735638,50.0,True,False,0
0.0,301.0,22.8,216.68421052631578,1.1140350877192982,735639,37.0,False,False,0
0.0,245.0,27.0,409.8148148148149,1.0740740740740742,735639,37.0,False,False,0
0.0,427.0,15.2,411.6118421052632,1.5921052631578947,735639,29.0,False,False,1
0.0,269.0,6.0,526.0333333333333,1.2333333333333334,735639,30.0,True,True,0
1.0,200.0,18.0,307.3222222222222,1.6222222222222222,735639,32.0,True,True,0
0.0,404.0,6.4,151.46875,1.0625,735639,21.0,True,True,0
0.0,559.0,9.0,121.95555555555553,1.0888888888888888,735639,26.0,False,False,0
0.0,793.0,9.8,102.0,1.0,735639,21.0,False,True,0
1.0,11.0,6.666666666666667,329.50000000000006,1.45,735639,35.0,True,True,0
0.0,119.0,14.5,346.8965517241379,1.3793103448275863,735639,29.0,True,False,0
0.0,223.0,22.8,115.59649122807018,1.043859649122807,735639,33.0,False,False,1
0.0,361.0,10.6,231.71698113207543,1.0943396226415094,735639,21.0,True,True,0
1.0,19.0,84.8,187.83254716981128,1.5,735639,39.0,False,True,0
0.0,413.0,52.4,100.91603053435114,1.0267175572519085,735639,35.0,False,False,1
1.0,845.0,1.8,472.77777777777777,1.8888888888888888,735639,38.0,True,True,1
0.0,310.0,11.6,150.9655172413793,1.0,735639,34.0,True,False,1
0.0,511.0,5.8,192.72413793103448,1.0344827586206897,735639,40.0,False,False,0
0.0,748.0,6.8,158.26470588235293,1.0588235294117647,735639,32.0,False,True,0
0.0,224.0,13.6,315.0147058823529,1.1470588235294117,735639,33.0,True,True,0
0.0,334.0,10.0,159.5,1.08,735639,31.0,False,False,1
1.0,67.0,22.8,292.70175438596493,1.105263157894737,735639,42.0,False,False,0
0.0,500.0,0.7142857142857143,273.2,1.4,735639,23.0,False,True,1
1.0,10000.0,0.0,0.0,0.0,735639,24.0,True,False,0
1.0,39.0,27.75,278.1711711711712,1.3333333333333333,735639,21.0,False,False,0
1.0,5.0,128.33333333333334,171.4285714285714,1.3662337662337662,735639,27.0,False,True,0
1.0,264.0,3.2,287.1875,1.5625,735639,30.0,True,False,1
0.0,114.0,14.0,296.20714285714286,1.0857142857142856,735639,21.0,False,True,0
1.0,24.0,7.111111111111111,170.73437500000003,1.265625,735639,22.0,False,True,0
0.0,594.0,2.8,351.0,1.0,735639,24.0,True,True,0
1.0,40.0,49.6,95.75,1.278225806451613,735639,40.0,False,True,0
1.0,6.0,79.6,313.5351758793971,1.6683417085427135,735639,56.0,False,True,1
0.0,646.0,6.0,113.26666666666667,1.1,735639,32.0,False,False,1
1.0,41.0,11.6,296.13793103448273,1.3793103448275863,735639,40.0,True,False,0
1.0,759.0,2.8,255.07142857142858,1.3571428571428572,735639,21.0,False,True,0
1.0,78.0,15.625,169.59199999999998,1.112,735639,27.0,True,True,0
1.0,115.0,5.4,311.1111111111111,1.1111111111111112,735639,29.0,False,True,1
1.0,0.0,51.2,270.8046874999999,1.40625,735639,32.0,False,False,1
0.0,445.0,1.3636363636363635,255.86666666666667,1.4,735639,34.0,False,False,0
0.0,388.0,17.2,266.73255813953483,1.186046511627907,735639,27.0,False,False,0
0.0,76.0,14.333333333333334,341.3488372093023,1.255813953488372,735639,21.0,False,False,0
1.0,30.0,124.0,321.65,1.1451612903225807,735639,43.0,False,True,0
1.0,2.0,44.4,165.40540540540542,1.3468468468468469,735639,26.0,True,True,0
0.0,769.0,6.6,158.75757575757575,1.393939393939394,735639,34.0,False,False,1
1.0,217.0,23.6,274.47457627118644,1.3389830508474576,735639,22.0,True,False,0
0.0,293.0,9.4,275.5744680851064,1.1914893617021276,735639,22.0,False,False,1
1.0,108.0,21.0,299.0,1.8095238095238095,735639,31.0,True,True,0
1.0,421.0,3.8,271.7368421052632,1.3157894736842106,735639,22.0,True,True,0
0.0,815.0,2.8,298.42857142857144,1.0,735639,40.0,True,False,1
0.0,620.0,7.4,103.32432432432432,1.0810810810810811,735639,29.0,True,True,0
1.0,178.0,7.2,378.05555555555554,1.1111111111111112,735639,25.0,True,True,0
1.0,2.0,64.4,159.19254658385094,1.326086956521739,735639,35.0,False,True,0
0.0,561.0,3.0,346.3333333333333,1.0,735639,35.0,True,False,0
1.0,50.0,32.5,299.11961538461543,1.1538461538461537,735639,29.0,False,False,0
0.0,399.0,2.2,500.27272727272725,1.0,735639,45.0,False,False,1
0.0,664.0,4.2,262.9047619047619,1.1428571428571428,735639,25.0,True,False,1
0.0,402.0,5.2,286.65384615384613,1.1538461538461537,735639,48.0,True,True,0
1.0,36.0,6.0,248.80000000000004,1.3,735639,31.0,False,True,0
0.0,807.0,2.6,240.30769230769232,1.0769230769230769,735639,28.0,False,False,1
1.0,96.0,54.0,234.66666666666666,1.3888888888888888,735639,34.0,True,True,0
0.0,699.0,7.2,288.2361111111111,1.0833333333333333,735639,31.0,True,False,0
0.0,404.0,9.4,192.39361702127658,1.0851063829787233,735639,32.0,True,True,0
1.0,2.0,9.6,260.2708333333333,1.4791666666666667,735639,34.0,True,False,1
0.0,448.0,27.0,279.7037037037037,1.0,735639,29.0,True,True,0
0.0,666.0,18.0,267.5275,1.1111111111111112,735639,25.0,True,True,0
1.0,12.0,26.0,263.2230769230769,1.1692307692307693,735639,22.0,False,True,0
1.0,0.0,7.2,297.80555555555554,2.3333333333333335,735639,29.0,True,True,0
1.0,29.0,58.8,291.54081632653055,1.3945578231292517,735639,33.0,True,False,1
1.0,43.0,21.6,280.8981481481482,1.2222222222222223,735639,30.0,False,True,0
1.0,15.0,106.0,69.79481132075475,1.4433962264150944,735639,40.0,True,False,0
1.0,128.0,4.8,406.9166666666667,3.2916666666666665,735639,24.0,True,True,1
0.0,100.0,18.6,318.225806451613,1.118279569892473,735639,36.0,False,False,0
1.0,22.0,6.0,224.66666666666666,1.6666666666666667,735639,28.0,False,False,1
1.0,34.0,16.6,231.69879518072284,1.3734939759036144,735639,36.0,True,True,1
1.0,7.0,14.6,363.4657534246575,1.6575342465753424,735639,26.0,False,False,1
0.0,62.0,12.8,361.26562500000006,1.359375,735639,33.0,False,False,1
0.0,637.0,5.0,370.4,2.0,735640,27.0,True,True,0
1.0,6.0,34.6,265.8208092485549,1.5260115606936415,735640,35.0,True,True,1
0.0,612.0,17.6,221.01136363636363,1.1363636363636365,735640,34.0,False,True,0
0.0,451.0,24.75,342.1010101010101,1.0808080808080809,735640,32.89420275293881,False,False,0
0.0,411.0,4.8,242.70833333333334,1.0,735640,31.0,False,False,0
0.0,127.0,11.6,198.1206896551724,1.0,735640,27.0,False,True,0
1.0,549.0,5.2,272.73076923076917,1.3076923076923077,735640,35.0,True,True,0
0.0,554.0,4.8,328.7916666666667,1.125,735640,24.0,True,True,1
1.0,107.0,7.5,426.86666666666673,1.6,735640,42.0,True,False,0
1.0,19.0,28.75,332.86956521739125,1.7652173913043478,735640,41.0,False,True,0
1.0,8.0,1.75,504.2142857142857,1.5,735640,34.0,False,False,1
1.0,7.0,7.6,342.73684210526307,1.1578947368421053,735640,32.0,True,False,1
0.0,462.0,32.6,126.7423312883436,1.0736196319018405,735640,28.0,True,True,0
0.0,57.0,9.0,361.68888888888887,1.4,735640,34.0,False,False,1
0.0,117.0,8.6,241.04627906976745,1.0930232558139534,735640,39.0,True,True,1
0.0,65.0,6.8,251.55882352941177,1.2352941176470589,735640,27.0,False,False,0
1.0,93.0,190.6,104.99685204616996,1.3704092339979013,735640,27.0,False,True,1
0.0,123.0,7.8,179.33333333333334,1.0256410256410255,735640,26.0,False,False,0
1.0,49.0,113.0,166.72920353982295,1.2088495575221239,735640,29.0,True,True,0
1.0,773.0,6.2,106.51612903225806,3.4516129032258065,735640,36.0,False,False,1
0.0,225.0,22.6,201.24778761061947,1.1415929203539823,735640,32.0,False,False,0
0.0,243.0,2.6,244.3846153846154,1.0,735640,29.0,False,True,0
0.0,815.0,11.2,95.14285714285712,1.0,735640,118.0,False,False,0
0.0,651.0,5.8,259.3103448275862,1.3103448275862069,735640,29.0,False,True,0
1.0,2.0,18.4,208.7608695652174,1.184782608695652,735640,38.0,False,False,1
0.0,38.0,7.2,344.02777777777777,1.1388888888888888,735640,21.0,True,True,1
1.0,146.0,4.75,275.6842105263158,4.052631578947368,735640,35.0,True,True,1
0.0,226.0,7.6,250.18421052631575,1.0789473684210527,735640,45.0,True,False,1
0.0,699.0,5.2,256.11538461538464,1.1538461538461537,735640,33.0,False,False,1
1.0,668.0,2.2,424.0,2.272727272727273,735640,30.0,True,True,0
1.0,289.0,8.2,388.5853658536585,1.853658536585366,735640,34.0,True,False,1
1.0,4.0,12.6,245.4603174603175,1.3968253968253967,735640,30.0,True,False,1
0.0,27.0,4.4,375.6363636363636,1.0,735640,27.0,True,True,0
1.0,448.0,11.2,299.375,1.4107142857142858,735640,35.0,False,True,0
1.0,46.0,27.666666666666668,252.0843373493976,1.7590361445783131,735640,34.0,False,True,0
0.0,210.0,18.5,347.08108108108115,1.2702702702702702,735640,22.0,False,True,0
1.0,121.0,32.0,329.5250000000002,1.39375,735640,34.0,True,True,1
0.0,754.0,6.8,189.47029411764706,1.1764705882352942,735640,48.0,True,False,0
1.0,173.0,6.6,204.1818181818182,1.303030303030303,735640,39.0,True,False,0
0.0,789.0,3.0,276.8,1.1333333333333333,735640,23.0,True,True,0
1.0,107.0,46.2,179.69264069264068,1.051948051948052,735640,25.0,False,True,0
0.0,129.0,5.2,273.8461538461538,1.1153846153846154,735640,35.0,True,True,1
1.0,36.0,10.8,253.11111111111111,1.2407407407407407,735640,33.0,True,True,1
1.0,871.0,0.6,223.0,8.333333333333334,735640,31.0,True,False,0
1.0,275.0,9.2,249.6304347826087,1.4565217391304348,735640,29.0,True,True,0
0.0,134.0,7.8,319.12820512820514,1.1282051282051282,735640,24.0,True,True,1
0.0,751.0,5.4,293.22222222222223,1.3333333333333333,735640,24.0,False,True,0
0.0,402.0,16.4,326.2073170731707,1.3414634146341464,735640,36.0,True,True,0
0.0,381.0,10.2,254.59803921568627,1.1764705882352942,735640,28.0,True,True,0
0.0,266.0,15.666666666666666,395.48936170212767,1.5106382978723405,735640,33.0,True,True,0
1.0,1.0,47.0,320.8085106382979,1.148936170212766,735640,28.0,True,False,1
0.0,89.0,13.4,426.58208955223887,1.0746268656716418,735640,28.0,True,True,0
0.0,382.0,7.75,380.8709677419355,1.064516129032258,735640,118.0,False,False,1
1.0,79.0,29.8,239.11416107382567,1.2416107382550337,735640,33.0,True,True,0
0.0,716.0,3.0,225.0,1.2666666666666666,735640,34.0,True,True,0
1.0,92.0,29.2,334.92465753424665,1.3150684931506849,735640,45.0,True,True,0
0.0,202.0,3.2,327.3125,1.125,735640,27.0,False,True,0
0.0,386.0,5.75,424.43478260869574,1.391304347826087,735640,46.0,True,True,0
1.0,16.0,1.8,448.44444444444446,2.2222222222222223,735640,26.0,True,True,1
0.0,448.0,4.4,225.95454545454547,1.1363636363636365,735640,31.0,False,False,0
1.0,60.0,6.4,335.74999999999994,1.4375,735640,24.0,True,True,0
1.0,0.0,35.4,241.87005649717523,1.4293785310734464,735640,30.0,True,True,0
0.0,196.0,3.888888888888889,336.2857142857142,1.0285714285714285,735640,29.0,False,False,0
0.0,216.0,5.6,352.64285714285717,1.25,735640,37.0,True,True,1
1.0,6.0,14.0,310.42857142857144,7.285714285714286,735640,44.0,True,True,0
1.0,54.0,5.75,271.6521739130435,1.3043478260869565,735640,21.0,True,True,0
0.0,618.0,8.25,258.2424242424242,1.303030303030303,735640,37.0,True,True,0
1.0,114.0,1.4166666666666667,192.05882352941177,1.2352941176470589,735640,29.0,False,True,0
1.0,27.0,19.75,292.5569620253166,1.7468354430379747,735640,43.0,True,True,0
1.0,2.0,89.5,155.32681564245812,1.3798882681564246,735641,28.0,True,False,0
0.0,305.0,6.25,317.68,1.44,735641,34.0,True,True,0
1.0,157.0,7.666666666666667,172.91304347826087,1.565217391304348,735641,38.0,False,True,0
1.0,53.0,8.6,160.32558139534885,1.1395348837209303,735641,31.0,True,False,0
0.0,716.0,7.0,290.85714285714283,1.1142857142857143,735641,63.0,True,True,0
0.0,510.0,5.8,344.99965517241384,1.3103448275862069,735641,31.0,False,False,1
0.0,298.0,4.8,161.25,1.0,735641,29.0,True,True,1
1.0,114.0,0.75,214.55555555555554,2.3333333333333335,735641,26.0,True,True,0
0.0,147.0,1.1818181818181819,433.3076923076923,1.0769230769230769,735641,33.0,True,True,0
0.0,465.0,8.666666666666666,146.42307692307693,1.0769230769230769,735641,22.0,False,True,1
1.0,60.0,12.6,259.53968253968253,1.3015873015873016,735641,38.0,True,True,0
1.0,621.0,16.2,149.41975308641975,1.271604938271605,735641,21.0,True,True,0
0.0,376.0,2.2,382.27272727272725,1.5454545454545454,735641,19.0,True,False,1
1.0,0.0,1.25,188.33333333333334,1.0666666666666667,735641,55.0,False,False,0
1.0,3.0,8.6,317.95348837209303,1.2790697674418605,735641,23.0,False,True,0
0.0,275.0,35.2,184.09090909090904,1.0738636363636365,735641,24.0,True,True,0
0.0,669.0,3.8,133.1578947368421,1.105263157894737,735641,32.0,False,False,0
1.0,6.0,8.0,583.25,1.475,735641,51.0,False,False,1
0.0,44.0,7.6,206.1842105263158,1.131578947368421,735641,29.0,False,False,1
1.0,313.0,15.6,228.87179487179486,1.1153846153846154,735641,37.0,True,True,1
1.0,157.0,77.75,113.6205787781351,1.0385852090032155,735641,45.0,True,True,0
0.0,833.0,4.4,136.13636363636363,1.0,735641,28.0,True,False,0
0.0,334.0,15.6,290.03846153846155,1.064102564102564,735641,21.0,False,True,1
0.0,169.0,7.0,146.88571428571427,1.0285714285714285,735641,32.0,True,False,0
0.0,80.0,7.25,293.48275862068965,1.0344827586206897,735641,24.0,True,True,0
0.0,39.0,44.0,189.85909090909095,1.3136363636363637,735641,46.0,True,False,0
1.0,12.0,112.2,168.16577540106962,1.0303030303030303,735641,32.0,True,True,0
0.0,559.0,13.0,319.53846153846155,1.323076923076923,735641,34.0,True,True,0
0.0,40.0,4.4,351.8636363636364,1.0909090909090908,735641,31.0,True,True,0
0.0,32.0,5.2,205.8846153846154,1.0,735641,34.0,False,False,0
0.0,220.0,24.6,252.83739837398375,1.4959349593495934,735641,41.0,True,False,1
1.0,7.0,31.8,248.1005660377358,1.5723270440251573,735641,33.0,True,True,0
0.0,726.0,3.8,198.47368421052633,1.0,735641,30.0,True,False,0
0.0,766.0,24.8,155.75,1.0564516129032258,735641,29.0,True,False,0
1.0,34.0,37.0,439.8918918918918,1.4054054054054055,735641,23.0,True,True,0
1.0,33.0,4.0,301.55,1.7,735641,36.0,True,False,0
1.0,332.0,4.0,354.2,2.15,735641,32.0,False,False,1
0.0,227.0,9.0,217.83333333333334,1.0277777777777777,735641,42.0,True,True,1
0.0,50.0,4.2,202.23809523809524,1.0,735641,34.0,False,False,1
0.0,824.0,2.8,359.5,1.1428571428571428,735641,29.0,True,True,0
0.0,295.0,22.8,243.22807017543863,1.2017543859649122,735641,25.0,False,True,1
0.0,168.0,26.2,303.5496183206109,1.2671755725190839,735641,34.0,True,True,1
0.0,609.0,20.4,306.43137254901967,1.588235294117647,735641,31.0,True,True,0
1.0,58.0,22.4,272.01785714285717,1.1339285714285714,735641,23.0,False,True,0
0.0,685.0,3.4,298.52941176470586,1.411764705882353,735641,34.0,True,True,0
0.0,606.0,3.6,376.49999999999994,1.0555555555555556,735641,29.0,True,True,0
0.0,250.0,5.6,259.03571428571433,1.1785714285714286,735641,27.0,True,True,0
0.0,798.0,4.6,376.7826086956522,1.391304347826087,735641,34.0,True,True,0
0.0,36.0,24.0,265.1805555555556,1.0138888888888888,735641,49.0,True,True,0
0.0,287.0,9.2,221.99999999999997,1.108695652173913,735641,35.0,False,False,0
0.0,564.0,8.6,263.4186046511628,1.1395348837209303,735641,39.0,False,False,0
0.0,252.0,8.4,318.99999999999994,1.1666666666666667,735641,24.0,False,False,0
1.0,11.0,179.2,150.71540178571425,1.1316964285714286,735641,32.0,False,False,1
0.0,416.0,4.5,263.44444444444446,1.0,735641,22.0,True,True,0
1.0,0.0,20.0,262.98500000000007,1.18,735641,56.0,False,True,0
0.0,750.0,15.6,445.9294871794872,1.5897435897435896,735641,28.0,False,False,0
0.0,706.0,4.4,234.59090909090912,1.0,735641,21.0,True,True,0
1.0,84.0,11.6,233.18965517241384,1.1724137931034482,735641,35.0,False,False,0
1.0,50.0,14.8,345.7972972972973,1.135135135135135,735641,46.0,False,False,1
0.0,493.0,7.6,410.44736842105266,1.6578947368421053,735641,23.0,True,True,1
1.0,35.0,29.666666666666668,348.30337078651684,1.2247191011235956,735641,26.0,True,True,0
0.0,339.0,4.8,303.75,1.0,735641,35.0,True,True,0
0.0,206.0,23.6,192.78389830508473,1.0593220338983051,735641,23.0,False,True,0
1.0,55.0,17.0,281.0117647058824,1.1647058823529413,735641,26.0,False,True,1
1.0,40.0,8.0,302.325,1.175,735641,29.0,False,False,1
0.0,11.0,4.0,395.65,1.1,735641,21.0,True,True,0
0.0,188.0,7.6,371.8421052631579,1.131578947368421,735641,28.0,False,False,1
0.0,175.0,25.6,248.1406249999999,1.1484375,735641,28.0,False,True,0
0.0,609.0,11.5,272.69565217391306,1.0217391304347827,735641,30.0,True,True,0
1.0,29.0,3.6,391.6111111111111,1.3333333333333333,735641,45.0,True,True,1
0.0,738.0,5.0,370.88000000000005,1.6,735641,37.0,True,True,0
0.0,90.0,7.0,268.3999999999999,1.1142857142857143,735641,34.0,True,False,1
0.0,134.0,7.2,344.72222222222223,1.7222222222222223,735641,27.0,True,False,0
1.0,22.0,25.4,252.74803149606305,2.1811023622047245,735641,34.0,True,True,1
0.0,775.0,5.4,100.55555555555556,1.037037037037037,735641,29.0,True,True,0
0.0,30.0,9.2,306.2389130434783,1.065217391304348,735642,35.0,False,False,0
0.0,467.0,5.3,219.35849056603774,1.150943396226415,735642,25.0,False,True,1
0.0,105.0,34.0,353.1470588235294,1.2647058823529411,735642,25.0,True,True,1
1.0,10.0,21.4,142.10280373831785,1.074766355140187,735642,37.0,True,True,1
1.0,301.0,5.6,278.5,1.2142857142857142,735642,26.0,False,False,0
0.0,802.0,2.6,559.0,1.0,735642,41.0,False,False,1
1.0,29.0,86.5,375.42774566473986,1.439306358381503,735642,39.0,False,False,0
0.0,63.0,8.6,188.4418604651163,1.0465116279069768,735642,37.0,False,False,0
0.0,729.0,6.0,194.16666666666666,1.1666666666666667,735642,41.0,False,False,0
1.0,256.0,11.4,277.8947368421052,1.1578947368421053,735642,21.0,False,False,0
1.0,6.0,35.0,302.13571428571436,1.8142857142857143,735642,30.0,False,True,1
1.0,8.0,3.5,428.73809523809524,1.2380952380952381,735642,46.0,False,True,0
0.0,552.0,4.6,272.5652173913044,1.0434782608695652,735642,40.0,True,True,0
0.0,36.0,27.6,245.2391304347826,1.0942028985507246,735642,29.0,False,True,1
1.0,664.0,1.8,416.22222222222223,2.2222222222222223,735642,26.0,True,True,0
1.0,29.0,8.5,181.94117647058823,1.7058823529411764,735642,118.0,True,True,0
0.0,112.0,43.0,161.7906976744186,1.186046511627907,735642,26.0,False,False,0
0.0,418.0,19.2,343.4791666666667,1.09375,735642,41.0,False,False,1
0.0,562.0,7.2,320.27777777777777,1.1944444444444444,735642,46.0,True,True,0
0.0,464.0,5.8,418.6896551724138,1.2413793103448276,735642,45.0,True,True,0
0.0,190.0,3.4,299.2941176470588,1.2352941176470589,735642,23.0,False,True,0
0.0,584.0,1.6,481.375,1.125,735642,27.0,False,True,0
1.0,81.0,38.6,145.11398963730574,1.1243523316062176,735642,27.0,False,True,0
0.0,106.0,7.8,252.23076923076928,1.564102564102564,735642,28.0,True,True,0
1.0,30.0,26.4,331.5681818181818,1.6818181818181819,735642,51.0,True,True,1
0.0,180.0,16.75,193.41791044776113,1.0298507462686568,735642,30.0,False,False,0
1.0,869.0,0.8,320.0,2.25,735642,35.0,True,False,0
0.0,432.0,9.333333333333334,284.49999999999994,1.5357142857142858,735642,29.0,True,True,0
0.0,351.0,7.6,400.1842105263158,1.4210526315789473,735642,22.0,True,True,1
1.0,4.0,17.4,227.35632183908046,1.3793103448275863,735642,24.0,False,True,0
1.0,17.0,144.0,118.35347222222218,1.1277777777777778,735642,32.0,False,True,1
0.0,14.0,1.8,296.44444444444446,1.0,735642,29.0,True,False,0
0.0,593.0,6.8,146.58823529411765,1.0,735642,21.0,False,True,0
0.0,675.0,10.8,105.55555555555556,1.0,735642,47.0,False,False,1
0.0,158.0,23.0,267.8369565217391,1.0543478260869565,735642,46.0,True,True,1
0.0,628.0,3.6,255.22222222222223,1.0,735642,27.0,False,False,1
1.0,18.0,51.4,218.03112840466918,1.198443579766537,735642,21.0,True,True,0
0.0,22.0,18.6,347.09677419354824,1.1720430107526882,735642,44.0,False,True,0
1.0,4.0,37.75,288.55629139072846,1.3245033112582782,735642,39.0,True,True,0
0.0,346.0,31.25,221.96407999999997,1.208,735642,30.0,True,True,0
1.0,49.0,19.0,282.5052631578947,1.2,735642,23.0,True,True,0
0.0,696.0,7.6,396.57894736842104,1.7105263157894737,735642,38.0,False,False,1
0.0,751.0,3.8,194.0,1.0,735642,26.0,True,True,0
1.0,6.0,69.0,207.8521739130435,1.3652173913043477,735642,42.0,False,True,0
0.0,78.0,17.4,210.67816091954023,1.1839080459770115,735642,41.0,True,True,1
1.0,195.0,8.4,266.547619047619,1.5714285714285714,735642,34.0,False,False,0
1.0,65.0,9.333333333333334,305.07142857142856,1.5357142857142858,735642,60.0,False,False,0
1.0,160.0,22.0,262.5,1.6363636363636365,735642,29.0,True,True,1
1.0,11.0,2.4,296.1666666666667,1.6666666666666667,735642,35.0,False,False,1
0.0,337.0,9.0,212.53333333333333,1.1111111111111112,735642,48.0,False,False,1
1.0,7.0,22.4,307.96428571428567,1.1785714285714286,735642,33.0,False,False,0
1.0,29.0,18.2,338.9230769230769,1.8241758241758241,735642,25.0,False,False,0
0.0,460.0,4.6,301.4782608695652,1.0,735642,32.0,False,False,1
0.0,226.0,20.4,207.14705882352942,1.1470588235294117,735642,41.0,True,False,1
1.0,211.0,3.6,270.05555555555554,1.1666666666666667,735642,38.0,True,False,1
1.0,78.0,31.0,305.10322580645163,1.2516129032258065,735642,36.0,False,False,1
0.0,610.0,28.0,109.38392857142857,1.0446428571428572,735642,36.0,False,False,1
0.0,248.0,5.8,247.41379310344826,1.0344827586206897,735642,29.0,True,True,0
0.0,855.0,3.0,248.53333333333333,1.2,735642,25.0,True,True,0
1.0,160.0,2.4,313.25,1.6666666666666667,735642,30.0,False,False,0
0.0,336.0,4.2,220.66666666666666,1.2380952380952381,735642,36.0,False,False,0
0.0,93.0,5.0,283.76,1.12,735642,35.0,True,True,0
1.0,36.0,11.2,367.83928571428567,1.4285714285714286,735642,25.0,False,False,0
1.0,160.0,12.333333333333334,289.2972972972973,1.162162162162162,735642,26.0,True,True,1
1.0,53.0,12.6,305.9523809523809,1.3015873015873016,735642,29.0,True,True,0
1.0,102.0,21.0,389.10485714285716,1.276190476190476,735642,26.0,True,True,0
0.0,67.0,3.8,533.2105263157895,1.1578947368421053,735642,35.0,True,True,1
0.0,399.0,4.6,339.30434782608694,1.0869565217391304,735642,27.0,False,True,1
1.0,16.0,42.666666666666664,150.5,1.046875,735642,22.0,False,True,0
0.0,306.0,4.4,612.5454545454546,1.7727272727272727,735642,32.89420275293881,False,False,0
1.0,147.0,4.75,441.63157894736844,1.5789473684210527,735642,42.0,False,True,1
1.0,62.0,18.8,596.7356382978722,2.4148936170212765,735642,37.0,True,False,0
1.0,10000.0,0.0,0.0,0.0,735642,42.0,False,True,1
0.0,256.0,2.2222222222222223,429.5,1.1,735642,23.0,False,False,1
0.0,553.0,14.4,241.29166666666666,1.0972222222222223,735642,34.0,False,False,0
0.0,126.0,5.8,943.9310344827586,2.896551724137931,735642,35.0,True,True,0
1.0,869.0,0.6,395.3333333333333,11.333333333333334,735642,35.0,False,False,0
1.0,58.0,17.4,95.0,1.0804597701149425,735642,27.0,False,True,0
1.0,129.0,13.6,250.13235294117646,1.161764705882353,735642,34.0,False,False,0
1.0,44.0,9.6,291.9583333333333,1.2708333333333333,735642,38.0,True,False,0
0.0,586.0,11.4,353.719298245614,1.1929824561403508,735642,24.0,False,False,1
0.0,247.0,13.4,349.91044776119406,1.3432835820895523,735642,30.0,True,True,0
0.0,661.0,6.2,310.80645161290323,1.1935483870967742,735642,29.0,True,True,0
1.0,0.0,25.0,337.7200000000001,1.25,735642,34.0,True,True,1
0.0,120.0,9.666666666666666,130.8793103448276,1.0,735642,28.0,False,True,0
1.0,10000.0,0.0,0.0,0.0,735642,32.89420275293881,False,False,1
0.0,468.0,13.0,299.34615384615387,1.2307692307692308,735642,30.0,True,True,0
0.0,42.0,23.0,248.47826086956522,1.0434782608695652,735642,28.0,False,True,0
0.0,220.0,25.333333333333332,235.76315789473674,1.1578947368421053,735643,27.0,False,True,0
0.0,715.0,3.2,254.375,1.125,735643,26.0,False,False,1
0.0,596.0,2.2,305.0,1.1818181818181819,735643,32.0,True,True,0
0.0,583.0,4.8,406.5416666666667,1.4166666666666667,735643,33.0,True,True,0
0.0,760.0,2.2,308.40909090909093,1.2727272727272727,735643,32.0,False,False,1
1.0,203.0,6.8,399.2352941176471,1.6764705882352942,735643,32.0,True,False,0
1.0,12.0,63.4,220.94637223974763,1.2302839116719242,735643,38.0,True,False,0
1.0,7.0,8.0,297.67500000000007,1.9,735643,40.0,False,False,1
0.0,43.0,64.2,313.866043613707,1.205607476635514,735643,51.0,False,True,0
0.0,56.0,7.25,374.0689655172414,1.1724137931034482,735643,35.0,True,False,0
0.0,69.0,37.6,318.21542553191495,1.0638297872340425,735643,34.0,True,True,0
0.0,394.0,30.6,124.13071895424837,1.1699346405228759,735643,29.0,True,True,0
0.0,523.0,28.2,341.97163120567365,1.3333333333333333,735643,32.0,True,True,0
0.0,749.0,3.2,432.75,1.125,735643,35.0,True,False,1
1.0,5.0,21.2,217.66990566037745,1.0943396226415094,735643,45.0,False,True,0
1.0,10.0,1.8,312.77777777777777,2.4444444444444446,735643,32.0,False,True,1
1.0,50.0,13.6,594.1323529411766,1.75,735643,32.0,True,False,1
1.0,5.0,42.8,368.60280373831773,1.2009345794392523,735643,21.0,False,False,0
1.0,68.0,155.0,254.84645161290322,1.2619354838709678,735643,50.0,True,True,1
1.0,2.0,77.2,158.8393782383421,1.1580310880829014,735643,31.0,True,True,0
